"REF_DATE","GEO","DGUID","Seasonal adjustment","Activities","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","550.8","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","80.7","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","54.5","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","26.2","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","135.7","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","222.8","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","111.6","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","70.1","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","41.5","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","127.3","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","711.4","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","578.0","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","82.6","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","55.2","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","27.4","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","143.4","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","232.2","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","119.8","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","77.9","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","41.9","","","","1"
"2017-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","133.4","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","680.2","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","554.2","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","80.7","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","54.5","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","26.2","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","137.2","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","224.7","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","111.6","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","70.7","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","40.9","","","","1"
"2017-07","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","126.0","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","662.1","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","534.1","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","80.4","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","54.7","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","25.7","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","129.5","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","217.1","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","107.1","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","66.5","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","40.6","","","","1"
"2017-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","128.0","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","680.4","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","554.3","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","80.6","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","54.8","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","25.8","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","137.4","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","224.6","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","111.7","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","71.7","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","40.0","","","","1"
"2017-10","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","126.1","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","664.6","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","543.1","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","77.6","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","51.7","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","25.9","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","140.5","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","219.1","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","105.9","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","67.9","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","38.0","","","","1"
"2018-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","121.5","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","678.9","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","552.3","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","79.9","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","53.7","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","26.2","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","137.7","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","224.0","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","110.7","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","71.6","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","39.1","","","","1"
"2018-01","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","126.6","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","687.2","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","561.9","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","80.9","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","54.2","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","26.7","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","137.0","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","231.9","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","112.1","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","72.4","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","39.7","","","","1"
"2018-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","125.3","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","683.1","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","555.6","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","80.0","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","53.4","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","26.6","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","138.8","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","225.2","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","111.6","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","71.7","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","39.9","","","","1"
"2018-04","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","127.5","","","","1"
"2018-07","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","719.5","","","","1"
"2018-07","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","584.2","","","","1"
"2018-07","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","83.6","","","","1"
"2018-07","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","55.6","","","","1"
